"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Angle","type_value_PassEndY","type_value_PassEndX","type_value_Zone","type_value_Length","type_value_Longball","type_value_Offensive","type_value_OppositeRelatedEvent","type_value_Defensive","type_value_HeadPass","type_value_MissLeft","type_value_MissRight","type_value_CornerTaken","type_value_Chipped","type_value_Cross","type_value_BlockedCross","type_value_ThrowIn","type_value_LayOff","type_value_ShotAssist","type_value_KeyPass","type_value_GoalMouthZ","type_value_Assisted","type_value_BlockedX","type_value_LeftFoot","type_value_RelatedEventId","type_value_OutOfBoxCentre","type_value_RegularPlay","type_value_IndividualPlay","type_value_BlockedY","type_value_LowCentre","type_value_GoalMouthY","type_value_Hands","type_value_Collected","type_value_StandingSave","type_value_KeeperSaveObox","type_value_KeeperThrow","type_value_AerialFoul","type_value_Foul","type_value_FreekickTaken","type_value_Blocked","type_value_LowLeft","type_value_OutfielderBlock","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_GoalKick","type_value_Head","type_value_IntentionalAssist","type_value_SmallBoxCentre","type_value_HighCentre","type_value_FromCorner","type_value_FirstTouch","type_value_ParriedSafe","type_value_KeeperSaveInSixYard","type_value_KeeperSaveInTheBox","type_value_BoxLeft","type_value_Volley","type_value_RightFoot","type_value_OverRun","type_value_Penalty","type_value_KeeperMissed","type_value_DivingSave","type_value_BigChance","type_value_BoxCentre","type_value_Throughball","type_value_BigChanceCreated","type_value_IntentionalGoalAssist","type_value_HighLeft","type_value_MissHigh","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_LowRight","type_value_OneOnOne","type_value_FastBreak","type_value_DeepBoxRight","type_value_HighRight","type_value_ParriedDanger","type_value_BoxRight","type_value_OtherBodyPart","type_value_Feet","type_value_Yellow","type_value_InvolvedPlayers","type_value_CaptainPlayerId","type_value_TeamPlayerFormation","type_value_TeamFormation","type_value_OutOfBoxLeft","value_Angle","value_PassEndY","value_PassEndX","value_Zone","value_Length","value_Longball","value_Offensive","value_OppositeRelatedEvent","value_Defensive","value_HeadPass","value_MissLeft","value_MissRight","value_CornerTaken","value_Chipped","value_Cross","value_BlockedCross","value_ThrowIn","value_LayOff","value_ShotAssist","value_KeyPass","value_GoalMouthZ","value_Assisted","value_BlockedX","value_LeftFoot","value_RelatedEventId","value_OutOfBoxCentre","value_RegularPlay","value_IndividualPlay","value_BlockedY","value_LowCentre","value_GoalMouthY","value_Hands","value_Collected","value_StandingSave","value_KeeperSaveObox","value_KeeperThrow","value_AerialFoul","value_Foul","value_FreekickTaken","value_Blocked","value_LowLeft","value_OutfielderBlock","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_GoalKick","value_Head","value_IntentionalAssist","value_SmallBoxCentre","value_HighCentre","value_FromCorner","value_FirstTouch","value_ParriedSafe","value_KeeperSaveInSixYard","value_KeeperSaveInTheBox","value_BoxLeft","value_Volley","value_RightFoot","value_OverRun","value_Penalty","value_KeeperMissed","value_DivingSave","value_BigChance","value_BoxCentre","value_Throughball","value_BigChanceCreated","value_IntentionalGoalAssist","value_HighLeft","value_MissHigh","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_LowRight","value_OneOnOne","value_FastBreak","value_DeepBoxRight","value_HighRight","value_ParriedDanger","value_BoxRight","value_OtherBodyPart","value_Feet","value_Yellow","value_InvolvedPlayers","value_CaptainPlayerId","value_TeamPlayerFormation","value_TeamFormation","value_OutOfBoxLeft","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
1394,835.5,64,23.5,37,48.615,41.072,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,283323,52.29,45.152,NA,NA,NA,NA,NA,836,NA,NA,NA,NA,68.3083333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-17 21:58:57",0,"Allianz Arena","Juan Martínez Munuera","9 : 2",37,684,NA,NA,NA,"Bayern","Dinamo Zagreb",6,"Joshua Kimmich","DMC",TRUE,0,2.94995157198161,47.9895201838327,"J. Kimmich",1394,69,"Bayern",1394
1395,836,64,26,37,52.29,45.152,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 37, 216, 218)",TRUE,283323,59.115,63.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.35,2721964739,69,213,141,140,56,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.21","92.8","56.3","Left","19.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-17 21:58:57",0,"Allianz Arena","Juan Martínez Munuera","9 : 2",37,684,NA,NA,NA,"Bayern","Dinamo Zagreb",6,"Joshua Kimmich","DMC",TRUE,-0.459876392313468,0,69.1841735136287,"J. Kimmich",1395,69,"Bayern",1395
1396,837,64,29,37,60.585,63.444,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,119501,83.685,58.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.4,2721964817,69,213,141,140,56,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.07","85.8","79.7","Left","23.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-17 21:58:57",0,"Allianz Arena","Juan Martínez Munuera","9 : 2",37,684,NA,NA,NA,"Bayern","Dinamo Zagreb",7,"Serge Gnabry","AML",TRUE,20.9315309131515,0,-12.4499965078066,"S. Gnabry",1396,69,"Bayern",1396
1397,838,64,37,37,96.6,46.308,"SecondHalf","TakeOn","Unsuccessful",NA,NA,NA,"c(91, 53)",TRUE,395252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.5333333333333,2721964821,69,NA,NA,NA,56,NA,NA,286,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,"495",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-17 21:58:57",0,"Allianz Arena","Juan Martínez Munuera","9 : 2",37,684,NA,NA,NA,"Bayern","Dinamo Zagreb",42,"Jamal Musiala","AMC",TRUE,0,0,NA,"J. Musiala",1397,69,"Bayern",1397
1398,495,64,37,684,8.4,21.692,"SecondHalf","Tackle","Successful",NA,NA,NA,"c(91, 143)",TRUE,115682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.5333333333333,2721964835,69,NA,NA,NA,56,NA,NA,NA,233,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,"838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-17 21:58:57",0,"Allianz Arena","Juan Martínez Munuera","9 : 2",37,684,NA,NA,NA,"Dinamo Zagreb","Bayern",27,"Josip Misic","MC",TRUE,0,0,NA,"J. Misic",1398,69,"Bayern",1398
1399,497,64,42,684,8.925,4.352,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 118, 120, 128, 36, 38, 216, 218)",TRUE,115682,38.22,3.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.6166666666667,2721964969,69,213,141,140,56,212,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.24","4.7","36.4","Back","29.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-17 21:58:57",0,"Allianz Arena","Juan Martínez Munuera","9 : 2",37,684,NA,NA,NA,"Dinamo Zagreb","Bayern",27,"Josip Misic","MC",TRUE,27.0033619498078,0,-2.25975677165185,"J. Misic",1399,69,"Bayern",1399
1400,840,64,45,37,67.83,60.928,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,320040,70.14,44.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.6666666666667,2721964979,69,213,141,140,56,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.85","65.0","66.8","Center","16.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-17 21:58:57",0,"Allianz Arena","Juan Martínez Munuera","9 : 2",37,684,NA,NA,NA,"Bayern","Dinamo Zagreb",19,"Alphonso Davies","DL",TRUE,9.57747247296198,0,-82.1376464377115,"A. Davies",1400,69,"Bayern",1400
1401,841,64,47,37,70.98,43.52,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 38, 216, 218)",TRUE,83532,63.735,40.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.7,2721965013,69,213,141,140,56,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.58","59.0","60.7","Center","8.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-17 21:58:57",0,"Allianz Arena","Juan Martínez Munuera","9 : 2",37,684,NA,NA,NA,"Bayern","Dinamo Zagreb",9,"Harry Kane","FW",TRUE,-6.38944594794503,0,-154.859843476276,"H. Kane",1401,69,"Bayern",1401
1402,841.5,64,48.5,37,63.735,40.12,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,481079,64.575,36.108,NA,NA,NA,NA,NA,842,NA,NA,NA,NA,68.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-17 21:58:57",0,"Allianz Arena","Juan Martínez Munuera","9 : 2",37,684,NA,NA,NA,"Bayern","Dinamo Zagreb",45,"Aleksandar Pavlovic","DMC",TRUE,0,1.23643468294726,-78.1746935528537,"A. Pavlovic",1402,69,"Bayern",1402
1403,842,64,50,37,64.575,36.108,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,481079,70.35,15.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.75,2721965047,69,213,141,140,56,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.99","23.2","67.0","Center","21.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-17 21:58:57",0,"Allianz Arena","Juan Martínez Munuera","9 : 2",37,684,NA,NA,NA,"Bayern","Dinamo Zagreb",45,"Aleksandar Pavlovic","DMC",TRUE,1.32974347137473,0,-74.1435969132737,"A. Pavlovic",1403,69,"Bayern",1403
1404,843,64,53,37,71.61,15.3,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,115375,82.845,6.256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.8,2721965085,69,213,141,140,56,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.61","9.2","78.9","Right","14.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-17 21:58:57",0,"Allianz Arena","Juan Martínez Munuera","9 : 2",37,684,NA,NA,NA,"Bayern","Dinamo Zagreb",22,"Raphael Guerreiro","DR",TRUE,2.76530199233553,0,-38.8335234180423,"R. Guerreiro",1404,69,"Bayern",1404
1405,843.5,64,55,37,82.845,6.256,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,371281,78.54,7.072,NA,NA,NA,NA,NA,844,NA,NA,NA,NA,68.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-17 21:58:57",0,"Allianz Arena","Juan Martínez Munuera","9 : 2",37,684,NA,NA,NA,"Bayern","Dinamo Zagreb",17,"Michael Olise","AMR",TRUE,0,-2.24791035240814,169.267083530647,"M. Olise",1405,69,"Bayern",1405
1406,844,64,57,37,78.54,7.072,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 37, 216, 218)",TRUE,371281,66.465,16.184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.8666666666667,2721965133,69,213,141,140,56,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.50","23.8","63.3","Center","15.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-17 21:58:57",0,"Allianz Arena","Juan Martínez Munuera","9 : 2",37,684,NA,NA,NA,"Bayern","Dinamo Zagreb",17,"Michael Olise","AMR",TRUE,-4.70169721469487,0,142.961175893083,"M. Olise",1406,69,"Bayern",1406
1407,844.5,64,59,37,66.465,16.184,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,481079,64.365,26.792,NA,NA,NA,NA,NA,845,NA,NA,NA,NA,68.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-17 21:58:57",0,"Allianz Arena","Juan Martínez Munuera","9 : 2",37,684,NA,NA,NA,"Bayern","Dinamo Zagreb",45,"Aleksandar Pavlovic","DMC",TRUE,0,1.1848236847377,101.197710198459,"A. Pavlovic",1407,69,"Bayern",1407
1408,845,65,1,37,64.365,26.792,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 37, 217, 218)",TRUE,481079,73.185,42.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.9333333333333,2721965169,70,213,141,140,56,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.06","62.5","69.7","Center","18.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-17 21:58:57",0,"Allianz Arena","Juan Martínez Munuera","9 : 2",37,684,NA,NA,NA,"Bayern","Dinamo Zagreb",45,"Aleksandar Pavlovic","DMC",TRUE,8.33844002502803,0,60.6859059200664,"A. Pavlovic",1408,69,"Bayern",1408
